detID,e,z,Ex,rdtID,de,e,rdte,tde,te,trdte,coinTime,thetaCM,target
6,2.94192,-393.698,6.65806,3,703.32,2917.25,3413.9,445.181,2930.8,3348.48,-19.0365,17.7802,0
7,4.62784,-320.431,6.20587,3,1002.44,3187.1,3851.57,628.444,3207.81,3808.76,-27.4224,26.8424,0
29,7.77141,-190.479,5.16136,7,1952.26,2185.95,3574.53,1944.6,2180.69,3563.3,32.3627,38.0037,0
28,4.43713,-264.682,7.3553,7,2313.22,1071.04,2918.93,2312.11,1070.27,2917.29,-2.34774,28.0139,3
9,0.784629,-197.775,12.191,3,992.088,nan,nan,618.169,nan,nan,-11.4086,10.8622,0
6,3.35646,-352.445,6.95787,3,1154.93,1813.05,2911.91,727.284,1814.78,2514.56,-6.73934,21.2852,3
4,3.60166,-178.933,9.68286,1,1079.59,3443.81,3860.72,1076.29,3429.33,3852.6,15.5016,27.8538,2
1,2.22993,-361.747,7.91702,5,2421.55,645.11,2871.33,2736.66,643.432,2889.22,34.6376,15.2198,0
12,1.61017,-322.705,9.19555,3,2041.61,960.68,2938.31,1278.33,976.8,2227.63,-13.7593,12.6564,0
1,3.89357,-384.515,5.85863,3,1589.48,904.62,2547.4,999.262,907.812,1879.57,3.27551,22.2092,0
17,5.34098,-302.882,5.76979,5,1528.95,2883.09,3947.63,1727.13,2866.9,3944.81,5.11861,29.4107,1
15,3.34571,-412.8,5.92229,5,1499.38,2865.64,3910.02,1699.49,2854.57,3910.05,-30.635,18.8846,0
14,4.70703,-197.486,8.22253,5,2083.12,1038.96,2915.67,2357.47,1030.6,2896.15,24.1982,30.8171,0
19,0.66034,-174.174,12.726,7,2316.51,nan,nan,2314.06,nan,nan,-11.6707,10.4285,0
29,2.88296,-212.544,9.84827,3,1977.46,nan,nan,1236.65,nan,nan,11.8613,24.0681,0
1,6.07571,-362.184,3.99913,1,1388.94,2057.14,2998.86,1388.66,2052.58,2965.61,-11.0187,29.4428,3
19,1.03955,-194.35,12.0203,5,2116.78,nan,nan,2388.73,nan,nan,1.15746,13.6768,0
13,6.85958,-244.63,5.18856,3,799.608,3517.61,3949.78,499.416,3485.35,3957.27,3.90437,34.6931,0
9,5.07238,-196.001,7.8693,3,1502.71,1733.96,3118.6,940.087,1761.36,2673.95,17.4638,31.8717,0
23,2.17778,-235.577,10.1718,1,2296.26,nan,nan,2294.23,nan,nan,-13.9018,19.9749,0
14,5.10314,-199.401,7.7795,3,1613.77,nan,nan,1009.4,nan,nan,1.6512,31.856,0
1,3.88298,-395.049,5.6877,1,1100.64,3329.4,3786.03,1090.03,3321.16,3773.91,6.62251,21.7815,0
17,3.83023,-309.107,7.21976,7,2847.04,nan,nan,2844.42,nan,nan,-3.18814,24.6035,0
28,3.96062,-264.035,7.85771,7,1816.18,2617.5,3831.46,1814.18,2616.32,3828.69,2.59836,26.5073,2
16,4.03843,-383.155,5.73445,5,2283.44,1657.48,3570.74,2586.72,1652.48,3636.27,18.4447,22.7868,0
9,1.63207,-204.42,11.2617,5,1929.9,2007.05,3567.56,2188.39,1995.21,3587.91,22.8076,17.8444,0
12,3.22006,-320.625,7.64547,3,843.336,3392.91,3887.5,530.766,3383.34,3886.6,1.27984,21.8732,0
26,5.14077,-373.356,4.77245,1,1365.75,2070.91,2991.33,1363.59,2062.59,2953.06,2.67474,26.6309,3
9,5.32586,-200.429,7.53113,3,1081.1,3049.2,3806,674.456,3082.78,3729.73,-15.4264,32.4109,2
6,2.56932,-373.704,7.37628,3,1111.25,2849.05,3675.23,693.441,2840.36,3506.3,-23.7966,16.6902,0
28,1.52223,-262.155,10.3599,3,1184.68,2179.33,3216.55,739.734,2216.26,2928.5,8.92702,14.8556,0
4,6.22229,-190.807,6.76481,1,1157.08,3324.31,3827.12,1152.64,3309.83,3816.64,-10.1627,34.8435,2
28,1.52681,-271.693,10.1867,5,2274.73,nan,nan,2574.34,nan,nan,23.0932,14.4734,0
7,5.31918,-323.02,5.44869,3,1734.24,1097.36,2807.01,1081.72,1111.58,2165.79,-12.5508,28.7304,0
29,3.16891,-201.035,9.75142,7,2686.88,nan,nan,2689.51,nan,nan,16.7864,25.587,0
6,4.18714,-373.158,5.75452,3,926.388,3384.73,3945.09,579.15,3383.54,3935.19,-22.2367,23.6625,0
1,2.90043,-385.697,6.83916,1,1130.23,3275.88,3766.89,1132.61,3264.07,3761.81,-1.39518,17.9145,0
14,4.32175,-202.733,8.53191,3,865.38,2418.41,3154.84,538.762,2394.36,2905.62,33.035,29.5234,0
11,1.99368,-357.053,8.22439,7,2685.33,nan,nan,2686.48,nan,nan,20.9672,13.8499,0
4,2.14526,-197.974,10.8538,1,1117.79,3313.58,3787.09,1116.11,3300.83,3778.7,23.9569,21.0542,0
13,2.08948,-268.215,9.69503,3,844.332,3238.55,3769.53,528.741,3253.91,3755.15,-25.8419,18.313,0
1,3.64662,-397.293,5.88861,1,987.495,3610.85,3920.68,975.206,3599.58,3910.24,1.23434,20.7779,1
14,1.79534,-193.229,11.2912,3,842.928,3380.13,3877.35,526.144,3382.41,3881.06,0.710703,19.2437,0
14,6.41173,-173.782,6.85746,5,2346.21,nan,nan,2658.86,nan,nan,-14.7084,35.7432,0
1,2.38048,-381.321,7.42501,3,2133.26,nan,nan,1332.03,nan,nan,1.95048,15.2293,0
12,1.44372,-300.754,9.74296,5,2833.4,nan,nan,3207.98,nan,nan,30.1136,12.3795,0
1,7.19224,-356.512,2.94089,5,1910.52,nan,nan,2160.24,nan,nan,-28.2388,32.1211,0
3,2.39246,-259.292,9.54443,1,1458.06,1945.24,2964.64,1457.55,1934.91,2924.96,20.9903,20.2641,0
7,2.85966,-300.29,8.36255,3,1091.63,nan,nan,682.172,nan,nan,-9.14025,21.0387,0
12,3.11662,-332.911,7.53855,7,1416.26,nan,nan,1424.72,nan,nan,7.77619,20.991,0
6,4.21976,-372.506,5.73236,3,969.804,3207.11,3841.86,609.103,3232.41,3814.02,-3.08794,23.7969,2
7,2.93703,-292.897,8.41147,3,1081.8,nan,nan,676.463,nan,nan,-9.52631,21.645,0
9,7.05724,-171.01,6.23399,3,1751.46,nan,nan,1094.27,nan,nan,-34.2323,37.1723,0
14,2.03269,-199.612,10.9402,7,2159.85,nan,nan,2163.57,nan,nan,-35.3119,20.3959,0
19,2.95908,-213.826,9.7481,7,2977.21,535,3030.18,3079.76,539.441,3123.22,0.93685,24.3474,0
17,1.48111,-312.767,9.49097,1,1997.28,936.35,2588.9,2094.56,932.451,2620.42,-16.7752,12.0645,0
4,5.98637,-200.821,6.83939,1,1136.48,3362.91,3841.51,1194.52,4804.29,5096.93,18.0835,34.0188,0
19,1.87532,-217.819,10.7847,5,1992.82,1026.96,2833.83,2339.91,1060.01,2906.45,-0.117786,18.8884,0
29,3.25094,-188.896,9.87463,7,2028.03,1657.76,3181.12,2150.53,1696.98,3321.75,28.984,26.2701,0
14,3.05833,-208.265,9.7414,7,2128.09,nan,nan,2237.28,nan,nan,31.1405,24.9261,0
4,3.62558,-173.002,9.75945,1,1401.29,1998.29,2961.66,1486.29,2163.8,3139.65,-13.6876,28.1109,3
6,2.39847,-376.601,7.49145,3,919.116,3100,3720.48,597.067,3403.33,3972.89,-16.2073,15.565,0
3,5.62099,-242.735,6.50503,3,1538.56,nan,nan,1012.45,nan,nan,-34.861,31.9294,0
1,2.95628,-351.197,7.38398,1,1262.8,3157.99,3778.64,1349.31,4240.82,4756.36,-22.0594,19.5824,0
11,1.90671,-397.367,7.55651,3,2206.09,nan,nan,1447.81,nan,nan,0.745223,10.749,0
11,4.3715,-366.577,5.67878,3,878.196,3273.2,3822.23,576.433,115380,115929,3.95139,24.5089,2
9,3.98312,-192.175,9.06235,3,1061.77,2826.84,3620.09,697.897,55563,56233.4,18.258,28.7613,0
9,2.52767,-177.855,10.8084,3,993.288,3049.79,3738.91,665.696,83295.1,83933.3,1.09603,23.5639,0
24,6.29096,-210.346,6.36137,7,3111.6,nan,nan,3260.52,nan,nan,1.19336,34.4431,0
22,5.21675,-320.468,5.59799,7,1829.98,2625.5,3850.42,1911.87,2742.04,4022.96,12.8262,28.5328,2
15,3.1124,-418.154,6.06091,5,1615.57,2541.88,3743.96,1905.87,3457.28,4613.6,-3.5279,17.5616,2
12,6.23085,-292.103,5.03283,5,1576.25,nan,nan,1874.89,nan,nan,-0.109124,31.9341,0
7,3.58001,-334.214,7.04456,3,1140.6,1936.08,2995.53,741.807,3321.68,4035.98,-7.48595,22.8276,3
27,6.17186,-298.159,4.9908,5,2362.2,nan,nan,2790.17,nan,nan,18.4194,31.6174,0
13,7.47918,-273.602,4.05329,7,879.775,nan,nan,920.963,nan,nan,1.54203,35.1135,0
17,2.38479,-299.465,8.85614,5,1642.59,2526.63,3753.38,1943.01,3295.68,4505.38,5.31916,18.7505,2
19,2.20145,-197.073,10.8121,5,1610.09,2475.11,3686.16,1874.33,2471.41,3728.91,10.1572,21.376,2
22,4.1536,-302.252,7.00504,5,2879.61,nan,nan,3407.43,nan,nan,-5.65831,25.9313,0
15,2.89059,-427.138,6.12008,5,1865.35,nan,nan,2196.96,nan,nan,-6.31019,16.0004,0
19,4.38198,-183.523,8.79718,1,1679.98,1212.16,2555.72,1786.55,1255.24,2632.73,-1.39572,30.2668,0
24,2.88,-182.873,10.36,5,2780.76,nan,nan,3281.06,nan,nan,-8.619,24.9635,0
19,2.19129,-191.894,10.9116,5,1627.55,2531.12,3744.94,1935.91,3280.5,4486,6.7498,21.488,2
13,3.23952,-268.702,8.51874,7,2673.55,nan,nan,2789.49,nan,nan,32.9323,23.7273,0
12,5.46627,-307.842,5.55573,3,904.404,3425.38,3959.45,586.35,111635,112194,-0.254567,29.5879,1
9,2.31204,-172.983,11.1134,3,920.772,2898.9,3567.06,607.566,122732,123312,5.4207,22.6826,0
9,3.40208,-189.366,9.71068,3,763.392,nan,nan,498.776,nan,nan,0.161631,26.8251,0
28,5.83964,-253.33,6.09813,3,1843.7,nan,nan,1203.16,nan,nan,-31.5778,32.1543,0
9,3.12733,-212.049,9.60557,3,1164.62,1937.07,3014.77,769.846,3148.82,3891.16,-2.50723,25.0861,3
13,1.57768,-244.053,10.6244,3,892.572,3080.87,3685.34,576.23,110507,111055,-5.43581,16.0057,0
28,3.5765,-266.254,8.21494,3,1473.19,nan,nan,968.984,nan,nan,-10.7564,25.0908,0
23,2.15349,-261.18,9.75295,7,1718.7,2634.92,3761.85,1816.49,2764.31,3959.38,14.1467,18.9338,0
14,2.23368,-191.251,10.8794,3,969.288,3087.07,3749.12,637.004,3281.95,3891.45,15.2592,21.7258,0
17,3.09974,-294.365,8.22041,5,1535.54,2718.09,3820.9,1822.71,4023.76,5033.88,1.26873,22.2919,1
28,1.626,-261.659,10.2681,7,1925.46,2241.18,3599.25,2020.24,2328.68,3757.75,34.6789,15.6337,0
21,4.55592,-361.798,5.57158,7,2165.92,nan,nan,2236.3,nan,nan,-11.0913,25.2638,0
28,1.58778,-257.421,10.3799,5,1315.77,nan,nan,1540.65,nan,nan,-7.31147,15.5366,0
14,1.56859,-212.185,11.1901,3,1066.91,nan,nan,707.595,nan,nan,-32.8539,17.1476,0
29,2.36537,-206.696,10.479,7,1629.65,2017.73,3147.73,1730.29,2081.53,3290.72,7.25589,21.8941,0
14,2.66136,-183.227,10.5789,3,1055.47,1454.2,2559.37,714.556,1736.83,2423.89,-6.54528,24.0078,0
6,4.82058,-392.196,4.77879,5,1568.03,2554.45,3715.98,1856.55,3180.84,4330.34,30.2075,25.0571,0
24,5.79654,-198.82,7.07037,7,2475.34,nan,nan,2594.82,nan,nan,30.5755,33.627,0
29,0.951571,-209.676,11.8291,3,2007.23,nan,nan,1305.14,nan,nan,-26.0652,12.1672,0
6,2.28637,-380.098,7.53656,3,951.924,nan,nan,619.246,nan,nan,13.8531,14.6913,0
17,2.21085,-301.792,8.98933,3,1424.87,nan,nan,934.409,nan,nan,18.1391,17.7048,0
9,2.45926,-181.994,10.8076,3,992.736,2967.8,3675.41,626.087,75365.6,75964.2,-18.7426,23.1185,0
23,4.24178,-252.849,7.75905,7,2298.74,1078.2,2912.56,2429.16,1094.28,3039.95,23.4715,27.7704,0
14,3.7466,-171.578,9.6586,5,2530.84,nan,nan,2963.99,nan,nan,9.7806,28.5714,0
0,2.49249,-430.184,6.44217,7,2726.79,489.23,2772.63,2839.43,492.061,2873.04,9.62294,13.4115,0
6,5.86062,-358.742,4.27999,7,2370,nan,nan,2497.99,nan,nan,-3.9394,29.0193,0
9,1.45511,-181.475,11.8378,3,902.052,2749.88,3438.03,596.318,16530.5,17099.4,-11.1783,17.4426,0
23,4.37139,-267.697,7.37164,7,2321.27,1066.56,2922.03,2462.03,1073.88,3050.8,13.3855,27.7185,3
7,6.19462,-309.912,4.76711,5,1671.24,nan,nan,1980.02,nan,nan,-25.394,31.3196,0
23,4.13719,-258.189,7.77569,7,2304.13,1042.94,2886.59,2406.21,1047.28,2979.13,3.49248,27.2714,3
19,4.1783,-205.2,8.63821,5,1893.28,nan,nan,2235.33,nan,nan,10.1969,29.0045,0
0,5.22776,-437.138,3.5902,1,1717.3,809.8,2263.68,1808.18,817.265,2285.78,-12.3152,24.7304,0
11,2.434,-371.145,7.55351,3,864.552,3073.49,3658.11,566.827,101274,101814,-5.63035,16.031,0
24,0.908549,-218.995,11.6987,5,2201.93,nan,nan,2585.71,nan,nan,11.5341,11.261,0
14,3.02521,-175.632,10.3344,5,2078.15,nan,nan,2455.75,nan,nan,-6.84782,25.7767,0
28,2.6273,-268.544,9.14641,7,2198.72,nan,nan,2271.98,nan,nan,-3.75962,21.0872,0
24,2.12459,-188.255,11.0424,5,2318.4,nan,nan,2712.58,nan,nan,39.7067,21.2547,0
3,3.43779,-271.031,8.27548,1,2021.37,1820.07,3315.15,2124.64,1920.87,3469.17,22.3724,24.4201,0
6,2.54184,-364.85,7.55882,3,1177.68,1852.74,2959.95,737.667,3603.05,4313.22,-3.97176,16.9277,3
6,3.17121,-360.438,7.00716,3,1074.22,1980.01,2978.26,698.125,17162.6,17833.2,0.465467,20.1963,3
22,3.31902,-334.893,7.2988,7,2235.68,1161.2,2929.89,2351.69,1176.48,3044.06,12.9764,21.7707,3
17,5.61312,-293.437,5.64949,5,1657.99,2179.78,3488.22,1949.58,2459.58,3784.05,19.9622,30.4027,0
13,1.01304,-245.167,11.1315,3,1076.17,2617.97,3470.5,700.358,2805.41,3478.27,-11.9813,11.0736,0
1,6.35364,-359.331,3.76057,5,2855.88,nan,nan,3360.69,nan,nan,-23.3708,30.1921,0
22,3.9481,-291.16,7.40632,7,2331.48,1047.26,2914.13,2444.5,1062.95,3026.05,4.64454,25.6011,3
24,4.58357,-203.267,8.25184,7,1777.83,2670.53,3844.23,1859.5,2789.92,4019.05,13.2925,30.2918,2
28,5.33314,-259.809,6.51227,7,2848.56,1001.26,3323.76,2950.21,1012.26,3421.72,31.9957,30.6916,0
21,4.8823,-399.753,4.58585,7,1613.57,2931.65,3928.45,1661.4,3100.25,4116.65,12.9543,24.9873,0
6,2.3061,-390.385,7.33386,3,1125.47,nan,nan,740.541,nan,nan,-14.6284,14.3002,0
22,3.09533,-312.083,7.91963,7,1679.22,nan,nan,1680.11,nan,nan,-14.6519,21.6522,0
7,2.93373,-300.374,8.28588,3,915.948,3074.01,3698.05,602.46,110289,110864,-10.1703,21.3667,0
11,2.17325,-352.955,8.1274,5,1741.48,1460.12,2979.28,2031.29,1578.71,3089.14,-3.47887,15.2723,0
19,0.878378,-177.158,12.4773,5,2035.87,946.01,2803.5,2360.85,968.991,2845.52,9.34858,12.8049,0
27,1.53417,-335.177,9.03189,3,1981.01,nan,nan,1290.65,nan,nan,-33.8219,11.2531,0
29,1.5917,-171.424,11.8746,1,2143.42,939.37,2708.24,2235.15,991.776,2787.01,2.33738,18.6881,0
27,7.10696,-325.324,3.55993,7,2408.64,nan,nan,2533.33,nan,nan,5.77042,32.8678,0
17,2.14768,-291.664,9.22876,5,2091.86,1045.76,2928.1,2449.09,1085.94,3023.94,19.4888,17.7444,0
9,2.90648,-171.597,10.5259,3,936.156,3103.89,3736.58,628.73,87907.2,88508.4,10.6508,25.4097,0
16,3.00485,-391.53,6.63343,1,2187.21,570.47,2448.14,2274.2,574.014,2471.42,-9.69927,18.1822,0
29,2.29889,-171.187,11.1578,7,1784.07,2579.99,3770.92,1873.25,2684.74,3939.56,1.77323,22.6721,0
6,2.66381,-379.94,7.17391,3,908.1,3131.81,3736.47,602.413,3384.54,3959.45,-11.7489,16.9331,0
9,0.964057,-205.685,11.8893,3,1044.1,2030.66,2994.05,691.309,3719.84,4383.65,-28.6173,12.4737,0
4,4.46713,-190.155,8.59595,1,1130.04,2315.51,2998.44,1204.39,2600.43,3268.6,-21.7676,30.3301,0
9,6.53608,-202.68,6.23726,3,1251.37,1840.09,3006.9,815.505,2567.67,3355.68,16.4671,35.1995,3
9,4.27235,-218.159,8.31981,3,935.904,3150.45,3772.2,604.887,74820,75397.4,25.4985,28.9147,0
4,7.15084,-210.165,5.47179,1,1121.18,3492.83,3933.2,1199.05,5333.76,5541.93,6.81283,36.2644,1
3,3.57003,-271.293,8.13522,1,1133.07,3336.87,3817.95,1183.06,7759.83,7550.35,-18.8488,24.9048,0
9,1.37734,-172.449,12.0726,1,2312.66,nan,nan,2430.34,nan,nan,-6.60276,17.1966,0
3,5.10934,-235.621,7.15609,1,1400.3,2008.02,2968.65,1463.48,2186.73,3139.75,2.94298,30.8155,3
29,2.22795,-185.006,10.9928,1,2142.79,nan,nan,2249.33,nan,nan,-9.67268,21.8922,0
9,6.07256,-174.783,7.19265,3,1425.18,2260.77,3464.2,939.202,3464.12,4375.82,18.2914,34.9556,0
4,7.96673,-171.942,5.27291,1,1173.23,2925.43,3520.92,1225.18,3530.5,4060.98,8.17226,38.8714,0
19,7.8004,-189.446,5.14876,5,2455.81,nan,nan,2895.22,nan,nan,15.1484,38.0857,0
1,5.10542,-365.665,4.94041,1,2150.56,601.4,2443.57,2232.43,605.267,2462.65,-11.6181,26.7816,0
16,3.04039,-351.541,7.29329,7,2660.68,nan,nan,2773.73,nan,nan,25.7825,19.9545,0
9,1.3686,-174.497,12.0457,3,920.568,3045.83,3679.92,608.404,126996,127577,28.6952,17.065,0
1,7.06516,-382.161,2.63569,1,2418.65,nan,nan,2495.74,nan,nan,-16.5255,31.0821,0
26,6.27932,-354.683,3.91663,1,1921.5,nan,nan,2005.44,nan,nan,-19.2754,30.1609,0
29,5.46383,-190.728,7.55317,7,1046.7,3440.75,3878.21,1098.41,3467.95,3946.83,17.4691,33.0407,0
3,7.33992,-239.954,4.76949,7,2576.81,nan,nan,2688.31,nan,nan,29.0942,35.7981,0
29,3.13204,-200.176,9.80409,7,2274.97,1114.78,2923.7,2365.1,1128.99,3014.43,-4.61754,25.4679,3
21,1.62335,-350.314,8.67535,3,1413.92,768.57,2307.7,930.494,742.524,1645.52,-1.95553,11.1685,0
17,4.25016,-324.668,6.52188,5,2022.39,nan,nan,2390.46,nan,nan,27.8535,25.5171,0
12,4.35408,-320.971,6.47836,3,907.56,3284.08,3853.19,564.544,3303.86,3840.91,-13.6169,25.9738,2
7,4.89121,-324.243,5.86932,3,951.288,3389.02,3967.54,594.347,3390,3956.85,-9.99339,27.4999,1
28,3.1478,-256.267,8.82621,5,1987.68,nan,nan,2246.74,nan,nan,-17.2387,23.7673,0
3,4.95209,-238.86,7.26365,1,1065.05,3493.26,3888.64,1072.57,3475,3887.56,21.8047,30.2906,0
3,1.69179,-235.733,10.6572,1,1118.71,3236.06,3725.82,1118.49,3222.96,3715.8,-27.6911,17.1015,0
3,5.07747,-264.052,6.70443,1,1104.42,3518.84,3940.61,1103.49,3502.54,3936.28,2.81839,29.8819,1
6,2.3291,-398.531,7.16595,1,1925.45,nan,nan,1917.94,nan,nan,-34.6908,14.0296,0
13,3.07933,-266.585,8.71911,3,968.196,3184.09,3822.91,606.188,3198,3776.69,16.0838,23.1481,2
14,1.19275,-210.42,11.5899,3,937.332,3098.34,3733.21,583.641,3127.19,3683.33,10.0261,14.3832,0
17,2.92156,-323.925,7.89142,7,2858.96,nan,nan,2855.27,nan,nan,26.9519,20.458,0
29,3.47417,-184.355,9.72191,7,2419.08,nan,nan,2422.52,nan,nan,-0.169797,27.2378,0
6,7.16247,-356.276,2.97571,3,886.068,3438.28,3955.27,553.088,3336.1,3861.69,-5.08511,32.0662,1
27,2.02407,-303.296,9.14768,7,2690.77,nan,nan,2688.27,nan,nan,27.8365,16.5334,0
28,2.39642,-276.909,9.23566,5,1603.73,2471.8,3678.43,1816.85,2457.64,3666.95,23.8769,19.6536,0
28,6.102,-267.312,5.5883,7,1818.23,2755.21,3952.99,1822.62,2755.32,3956.9,11.3712,32.3662,1
9,8.5793,-183.66,4.43731,1,1926.67,1867.38,3277.24,1931.68,1856.58,3254.8,19.7074,39.6116,0
7,2.33904,-317.352,8.59046,3,937.548,3066.4,3708.81,588.431,3094.66,3655.59,-7.42057,17.8,0
0,5.0843,-443.406,3.6295,1,1790.7,1328.73,2737.54,1793.85,1324.01,2696.13,-38.0286,24.0815,0
15,4.06818,-410.98,5.22452,7,3043.48,nan,nan,3041.93,nan,nan,-13.9581,21.8759,0
4,5.64903,-204.078,7.13394,1,2267.29,nan,nan,2266.05,nan,nan,-0.950137,33.1188,0
23,4.94973,-253.141,7.0226,7,1740.7,2803.33,3927.42,1742.91,2800.87,3927.2,12.1098,29.8579,1
28,1.86175,-248.872,10.2591,3,1297.74,1443.04,2737.15,816.347,1455.14,2243.98,15.5963,17.6886,0
28,5.7795,-249.086,6.23269,1,2459.52,521.67,2626.95,2468.91,522.38,2590.65,-6.43818,32.133,0
9,1.39989,-190.784,11.7309,3,2208.61,nan,nan,1376.62,nan,nan,-14.3516,16.7308,0
11,2.36769,-364.606,7.73339,3,851.748,3204.92,3749.36,533.644,3191.79,3697.93,-0.821411,15.937,0
9,1.21393,-176.102,12.1715,1,1017.21,3353.58,3738.63,1012.82,3337.31,3723.02,15.8401,15.8415,0
3,8.88408,-250.301,2.99009,1,1128.26,3480.49,3929,1128.26,3466.45,3926.85,23.0267,38.2814,0
12,1.94786,-302.939,9.22858,3,875.112,3069.33,3663.03,544.097,3075.86,3592.46,3.33474,16.0665,0
12,1.62691,-299.384,9.59966,5,1773.96,1863.15,3327.68,2008.68,1853.56,3308.47,14.7605,13.9691,0
3,3.87106,-254.236,8.11762,1,1096.38,3444.11,3874.39,1099.14,3433.19,3874.86,-6.73913,26.5109,2
12,3.26978,-322.426,7.56382,3,1115.24,1945.73,2983.45,695.428,1950.23,2618.15,-17.056,22.0144,3
16,2.7823,-359.609,7.4121,5,1304.85,1934.09,3009.15,1474.13,1929.54,2909.72,-8.57584,18.4106,3
15,6.21784,-449.078,2.36838,5,873.161,3615.01,4008.54,987.106,3595.76,3935.1,-1.4793,27.0118,0
16,2.01494,-367.298,8.02013,5,2392.75,nan,nan,2707.96,nan,nan,8.73574,13.4692,0
13,3.3755,-239.892,8.87327,1,1230.85,nan,nan,1241.18,nan,nan,-39.8628,25.1813,0
13,2.21588,-246.842,9.93839,3,1404.96,941.37,2433.73,880.913,940.938,1794.35,19.2089,19.7859,0
14,4.91211,-210.718,7.78465,5,1995,1109.02,2901.21,2254.62,1103.37,2870,34.7722,31.0083,0
13,1.59237,-252.03,10.4701,5,1605.3,2191.52,3455.45,1808.51,2182.45,3420.41,-3.57637,15.7898,0
12,1.63525,-329.933,9.04165,3,1597.12,1940.46,3350.06,1000.12,1972.55,2945.17,-4.9506,12.477,0
26,4.62432,-389.78,5.02148,1,1433.28,nan,nan,1429.29,nan,nan,-14.4917,24.5281,0
19,1.38077,-214.077,11.3428,5,1642.09,1830.19,3195.82,1852.11,1827.96,3150.07,-2.76397,15.7382,0
14,0.818785,-212.822,11.8871,5,2403.33,1445.54,3497.09,2720.62,1438.5,3566.63,13.0153,10.5205,0
24,3.20294,-204.27,9.66097,7,2750.88,nan,nan,2750.05,nan,nan,21.5951,25.6217,0
11,2.58965,-372.061,7.38519,3,846.144,3130.38,3687.71,531.731,3127.86,3632.09,-19.7027,16.8754,0
3,5.27009,-239.845,6.91769,1,1215.32,3301.01,3855.06,1219.46,3286.19,3852.62,-7.58506,31.1181,0
19,2.1901,-214.177,10.5288,7,3366.17,nan,nan,3364.11,nan,nan,-5.16125,20.762,0
6,2.13784,-364.507,7.95562,3,1046.47,2032.59,2997.36,655.228,1908.67,2536.4,-32.3648,14.4813,0
24,6.36005,-202.685,6.41991,5,2497.08,nan,nan,2825.24,nan,nan,-7.79978,34.8146,0
4,4.87956,-216.713,7.71621,1,1423.08,1985.73,2969.05,1423.07,1975.29,2929.87,-11.6608,30.7427,3
28,1.33248,-239.682,10.939,7,2414.03,nan,nan,2414.12,nan,nan,27.7433,14.3319,0
12,3.14589,-319.398,7.74207,5,2083.56,1056.19,2929.8,2355.58,1049.28,2910.75,5.57505,21.6061,0
27,1.41793,-293.167,9.90365,5,1566.15,1091.58,2544.18,1768.52,1084.87,2431.22,14.5446,12.5479,0
28,2.1487,-260.437,9.77066,1,1374.96,1743.06,2736.42,1380.54,1730.02,2690.05,2.52718,18.9344,0
17,2.74301,-291.751,8.62834,3,1762.15,nan,nan,1103.53,nan,nan,8.96053,20.8099,0
9,0.889056,-205.965,11.9518,3,959.88,3074.61,3732.3,601.266,3114.71,3688.48,13.7584,11.6723,0
12,1.46838,-299.644,9.74104,7,2876.94,918.07,3276.1,2878.83,918.453,3278.08,23.6166,12.6562,0
22,3.62511,-301.681,7.55749,5,2896.59,nan,nan,3273.58,nan,nan,16.571,24.1093,0
14,4.22328,-181.41,8.99754,3,1032.41,2916.48,3666.45,650.794,2928.61,3551.91,-7.53573,29.8411,0
14,1.74231,-187.065,11.4515,3,779.052,3331.5,3790.81,491.147,3322.95,3786.6,-14.7454,19.1256,0
14,5.51417,-172.764,7.8066,3,938.796,3204.95,3816.34,588.244,3225,3785.74,-5.21395,33.6777,2
7,4.35741,-334.375,6.24539,3,942.54,3374.59,3949.72,587.297,3373.02,3932.82,-11.1508,25.5449,1
9,1.07032,-171.268,12.3973,1,1494.33,1186.33,2386.53,1493.48,1179.66,2325.52,-3.0466,14.8262,0
11,4.06307,-380.462,5.75566,3,1010.29,3310.63,3952.63,629.409,3329.54,3931.45,-11.8506,22.9712,1
1,4.70023,-366.809,5.33751,1,1090.73,3528.4,3937.3,1089.75,3515.1,3935.29,5.32132,25.5449,1
3,2.37175,-268.643,9.40365,1,1218.18,1242.77,2210.76,1217.4,1240.59,2146.24,4.12239,19.826,0
24,6.14669,-215.4,6.42514,7,1807.18,2730.91,3922.25,1801.43,2729.69,3916.19,32.2607,33.9727,0
9,1.5012,-180.851,11.8024,1,2284.86,nan,nan,2284.01,nan,nan,23.3854,17.78,0
3,1.42594,-267.067,10.3645,1,1101.52,3234.37,3710.72,1097.04,3219.67,3695.18,33.0798,13.8847,0
4,7.24636,-211.295,5.35341,1,1132.18,3505.81,3952.4,1132.12,3490.95,3950.48,-4.02313,36.4221,1
4,5.99655,-206.899,6.72547,3,1595.17,1445.09,2967.52,998.475,1471.09,2442.06,14.805,33.8691,0
22,2.17269,-308.711,8.90635,3,1153.01,2197.02,3205.8,722.325,2224.19,2919.01,18.3549,17.2049,0
19,3.9571,-177.499,9.33976,5,1641.37,2347.53,3609.12,1856.38,2336.66,3596.12,25.3625,29.1044,0
11,3.50799,-366.379,6.56348,3,823.896,3439.06,3908.04,510.122,3408.56,3891.18,-16.1833,21.3872,1
0,3.4845,-428.857,5.50366,1,1119.15,3477.02,3918.94,1125.23,3465.83,3923.8,17.5596,18.8329,1
7,5.91594,-306.51,5.11344,3,975.816,3214.65,3852.28,607.8,3236.54,3816.84,-14.9354,30.7586,2
